config,mode,id,split,category,evidence_count,latency_ms,hit_at_1,rr_at_10,first_full_rank,recall_at_1,coverage_at_1,recall_at_2,coverage_at_2,recall_at_3,coverage_at_3,recall_at_4,coverage_at_4,recall_at_5,coverage_at_5,recall_at_6,coverage_at_6,recall_at_8,coverage_at_8,recall_at_10,coverage_at_10,ndcg_at_4,ndcg_at_10,precision_at_4,evidence_density_at_4,doc_hit_at_1,doc_recall_at_4,doc_precision_at_4,wrong_section_at_4,context_tokens_at_4,required_context_recall_at_4,recall_budget_256,coverage_budget_256,chunks_budget_256,recall_budget_512,coverage_budget_512,chunks_budget_512,recall_budget_768,coverage_budget_768,chunks_budget_768,recall_budget_1024,coverage_budget_1024,chunks_budget_1024,recall_budget_1536,coverage_budget_1536,chunks_budget_1536,recall_budget_2048,coverage_budget_2048,chunks_budget_2048,recall_budget_3072,coverage_budget_3072,chunks_budget_3072
B,semantic,q023,dev,negation,1,16.701100044883788,0,0.1111111111111111,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180555555555556,0.0,0.6180555555555556,1.0,1.0,0.0,0.3749674173985465,0.0,0.0,1,1,0.5,2,1433,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,5,0.0,0.6180555555555556,8
B,semantic,q024,dev,qualifier,1,17.424699966795743,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04065311562812396,1,1,1.0,3,1464,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q025,dev,mixed_language,1,16.87580003635958,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03363605785401951,1,1,1.0,3,1508,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q026,dev,exact_topic,1,17.89759995881468,0,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43067655807339306,0.43067655807339306,0.25,0.030889341479972843,1,1,1.0,3,1521,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q027,dev,exact_topic,1,16.809400054626167,0,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43067655807339306,0.43067655807339306,0.25,0.03250085528566541,1,1,1.0,3,1445,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q028,dev,acronym,1,23.26529996935278,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04726536124240378,1,1,1.0,3,1446,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q029,dev,negation,1,20.055699977092445,0,0.5,2,0.0,0.7518248175182481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9378748873599536,0.9378748873599536,0.5,0.055286521388216305,1,1,1.0,2,1220,,0.0,0.0,0,0.0,0.7518248175182481,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q030,dev,exact_topic,1,18.60139996279031,0,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43067655807339306,0.43067655807339306,0.25,0.037037037037037035,1,1,1.0,3,1469,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q031,dev,exact_topic,1,17.36440003151074,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.039532485390168445,1,1,1.0,3,1509,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8
B,semantic,q032,dev,confusable,1,17.59420003509149,0,0.14285714285714285,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.17376534287143997,0.44917689524762666,0.25,0.021114864864864864,1,1,1.0,3,1263,,0.0,0.0,0,0.0,0.0,1,0.0,0.3333333333333333,2,0.0,0.3333333333333333,2,0.0,0.3333333333333333,4,0.0,0.3333333333333333,6,1.0,1.0,9
B,semantic,q033,dev,symptom_only,1,21.303199988324195,0,0.3333333333333333,3,0.0,0.34615384615384615,0.0,0.34615384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6944802254742825,0.6944802254742825,0.5,0.04475043029259897,1,1,0.75,1,1478,,0.0,0.0,0,0.0,0.34615384615384615,1,0.0,0.34615384615384615,2,0.0,0.34615384615384615,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q034,dev,paraphrase,1,18.186200002674013,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.059494984434451746,1,1,0.75,2,1545,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,8
B,semantic,q035,dev,exact_topic,1,16.42629998968914,0,0.3333333333333333,3,0.0,0.0,0.0,0.7933884297520661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667938107002159,0.6667938107002159,0.5,0.040563191418035535,1,1,1.0,2,1645,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.7933884297520661,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7
B,semantic,q036,dev,exact_topic,1,18.764199980068952,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04105676544091396,1,1,0.75,2,1458,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q037,dev,multi_host,1,18.709000025410205,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9684282860858294,0.9684282860858294,0.5,0.03753443526170799,1,1,1.0,2,1506,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8
B,semantic,q038,dev,confusable,1,17.111699969973415,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.04073319755600815,1,1,0.75,2,1515,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q039,dev,acronym,1,16.707699978724122,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.01648166834846956,1,1,1.0,3,1508,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q040,dev,acronym,1,16.343099996447563,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.023704707077548254,1,1,1.0,3,1519,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q041,heldout,no_accent,1,18.961999972816557,0,0.0,,0.0,0.0,0.0,0.5541666666666667,0.0,0.5541666666666667,0.0,0.5541666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4185021860559552,0.6249425479993128,0.25,0.04673225579761068,0,1,0.5,1,1310,,0.0,0.0,0,0.0,0.0,1,0.0,0.5541666666666667,2,0.0,0.5541666666666667,3,0.0,0.5541666666666667,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q042,heldout,multi_fact,1,19.38359998166561,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08190271816881259,1,1,0.25,0,1393,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q043,heldout,qualifier,1,18.74219998717308,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.047364909939959975,1,1,0.5,1,1349,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q044,heldout,qualifier,1,19.088100001681596,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12284927735719202,1,1,0.5,1,1418,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q045,heldout,qualifier,1,16.664299997501075,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07754551584625759,1,1,1.0,3,1422,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q046,heldout,mixed_language,1,16.606300021521747,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8054409386009826,0.9152841273157654,0.25,0.0684931506849315,1,1,1.0,3,1280,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q047,heldout,paraphrase,1,16.870199993718415,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.03914835164835165,1,1,1.0,3,1246,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q048,heldout,exact_topic,1,15.751600032672286,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.03272604588394062,1,1,1.0,3,1419,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,semantic,q049,heldout,multi_fact,1,16.618599998764694,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.03948772678762007,1,1,0.75,1,1308,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q050,heldout,paraphrase,1,16.828500025440007,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197452229299363,0.0,0.7197452229299363,0.0,0.7197452229299363,0.0,0.7197452229299363,0.0,0.7197452229299363,0.2557420592606754,0.2557420592606754,0.25,0.038804945054945056,1,1,1.0,3,1333,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,0.7197452229299363,4,0.0,0.7197452229299363,6,0.0,0.7197452229299363,9
B,semantic,q051,heldout,negation,1,13.97010002983734,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05069582504970179,1,1,1.0,3,1478,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q052,heldout,paraphrase,1,17.685000027995557,0,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38685280723454163,0.0,0.0,1,1,1.0,4,1508,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q053,heldout,paraphrase,1,15.802400012034923,0,0.0,,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.6528578687482276,0.6528578687482276,0.25,0.052388797364085665,1,1,1.0,3,1463,,0.0,0.0,0,0.0,0.5426621160409556,1,0.0,0.5426621160409556,2,0.0,0.5426621160409556,2,0.0,0.5426621160409556,4,0.0,0.5426621160409556,5,0.0,0.5426621160409556,8
B,semantic,q054,heldout,qualifier,1,16.221500001847744,0,0.2,5,0.0,0.0,0.0,0.45774647887323944,0.0,0.45774647887323944,0.0,0.45774647887323944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22408795547769633,0.5242517080682422,0.25,0.023985239852398525,1,1,0.75,2,1369,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.45774647887323944,3,0.0,0.45774647887323944,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q055,heldout,paraphrase,1,15.537999977823347,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05298913043478261,1,1,1.0,3,1518,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,7
B,semantic,q056,heldout,paraphrase,1,16.127599985338748,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03763440860215054,1,1,1.0,3,1596,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7
B,semantic,q057,heldout,paraphrase,1,18.47550005186349,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05241935483870968,1,1,1.0,3,1242,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8
B,semantic,q058,heldout,multi_source,2,17.049300018697977,0,0.5,2,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38685280723454163,0.6240505200038379,0.25,0.04365761430044689,1,0,0.5,1,1276,,0.0,0.0,0,0.0,0.0,1,0.5,0.5,2,0.5,0.5,3,0.5,0.5,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q001,dev,exact_topic,1,8.49539996124804,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10319666435024323,1,1,0.25,0,1279,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q002,dev,symptom_only,1,8.970699971541762,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04490806223479491,1,1,0.25,0,1334,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q003,dev,qualifier,1,10.135899996384978,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12296501558711465,1,1,0.75,2,1236,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,bm25,q004,dev,exact_topic,1,9.42300003953278,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04767103347889374,1,1,1.0,3,1294,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,bm25,q005,dev,mixed_language,1,8.86589998845011,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.11266968325791855,1,1,1.0,3,1097,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,bm25,q006,dev,qualifier,1,9.548599948175251,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.09452054794520548,1,1,0.5,1,1440,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,bm25,q007,dev,mixed_language,1,8.567299984861165,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.048884165781083955,1,1,1.0,3,1335,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q008,dev,qualifier,1,9.303600003477186,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08877721943048576,1,1,1.0,3,1311,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q009,dev,exact_topic,1,7.437399995978922,0,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43067655807339306,0.43067655807339306,0.25,0.058319039451114926,1,1,1.0,3,1393,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,bm25,q010,dev,mixed_language,1,7.1629000012762845,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.056256392771905896,1,1,0.75,2,1410,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q011,dev,exact_topic,1,7.452200050465763,0,0.25,4,0.0,0.4372093023255814,0.0,0.4372093023255814,0.0,0.4372093023255814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6802421740655128,0.6802421740655128,0.5,0.07439446366782007,1,1,1.0,2,1362,,0.0,0.0,0,0.0,0.4372093023255814,1,0.0,0.4372093023255814,2,0.0,0.4372093023255814,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q012,dev,paraphrase,1,7.89979996625334,0,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43067655807339306,0.43067655807339306,0.25,0.042531473290234774,1,1,1.0,3,1371,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,bm25,q013,dev,no_accent,1,7.355100009590387,0,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3562071871080222,0.0,0.0,1,1,1.0,4,1212,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q014,dev,exact_topic,1,7.776300015393645,0,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38685280723454163,0.0,0.0,1,1,1.0,4,1239,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,0.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q015,dev,paraphrase,1,7.487100025173277,0,0.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.31546487678572877,0.0,0.0,1,1,1.0,4,1181,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,0.0,5,0.0,0.0,6,1.0,1.0,10
B,bm25,q016,dev,confusable,1,8.687200024724007,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0717753120665742,1,1,0.75,1,1403,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q017,dev,confusable,1,8.565600030124187,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.02838577291381669,1,1,1.0,2,1422,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q018,dev,formula,1,7.979599991813302,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08722627737226277,1,1,0.75,2,1251,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q019,dev,qualifier,1,8.313800033647567,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.036039453717754175,1,1,0.75,2,1264,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q020,dev,qualifier,1,7.8940000385046005,0,0.3333333333333333,3,0.0,0.5135135135135135,0.0,0.5135135135135135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7654988200944118,0.7654988200944118,0.5,0.04002884962134872,1,1,0.75,1,1322,,0.0,0.0,0,0.0,0.5135135135135135,1,0.0,0.5135135135135135,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q021,dev,negation,1,7.338600000366569,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.025604551920341393,1,1,0.75,2,1317,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q022,dev,exact_topic,1,7.326700026169419,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05918889294848374,1,1,0.5,1,1301,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q023,dev,negation,1,7.872299989685416,0,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20796784151903433,0.0,0.0,1,1,1.0,4,1286,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,0.0,4,0.0,0.0,6,0.0,0.0,9
B,bm25,q024,dev,qualifier,1,7.958000001963228,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.046582665139366174,1,1,0.25,0,1218,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q025,dev,mixed_language,1,8.225099998526275,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.03389830508474576,1,1,1.0,3,1508,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q026,dev,exact_topic,1,7.804599998053163,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0306500505220613,1,1,1.0,3,1521,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q027,dev,exact_topic,1,7.783300010487437,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.032290958531611146,1,1,1.0,3,1437,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
